Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,text
45050389,2019-12-01T01:47:05.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10458,2395 BELMONT AVENUE,BELMONT AVENUE,EAST  186 STREET,EAST  187 STREET,EAST  186 STREET,EAST  187 STREET,,BRONX,BELMONT AVENUE,,In Progress,,,,06 BRONX,2030740028,BRONX,1015687,250681,PHONE,Unspecified,BRONX,,,,,,,,40.85468036341181,-73.88636027001836,"{'longitude': '-73.88636027001836', 'latitude': '40.85468036341181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Talking
45051452,2019-12-01T01:46:36.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11219,1465 61 STREET,61 STREET,NEW UTRECHT AVENUE,15 AVENUE,NEW UTRECHT AVENUE,15 AVENUE,,BROOKLYN,61 STREET,,In Progress,,,,12 BROOKLYN,3057200054,BROOKLYN,985518,167355,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.626027235388,-73.99543208726179,"{'longitude': '-73.99543208726179', 'latitude': '40.626027235388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45049220,2019-12-01T01:46:24.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11219,1465 61 STREET,61 STREET,NEW UTRECHT AVENUE,15 AVENUE,NEW UTRECHT AVENUE,15 AVENUE,,BROOKLYN,61 STREET,,In Progress,,,,12 BROOKLYN,3057200054,BROOKLYN,985518,167355,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.626027235388,-73.99543208726179,"{'longitude': '-73.99543208726179', 'latitude': '40.626027235388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45052027,2019-12-01T01:45:53.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,20 ST PAULS COURT,ST PAULS COURT,ST PAULS PLACE,OCEAN AVENUE,ST PAULS PLACE,OCEAN AVENUE,,BROOKLYN,ST PAULS COURT,,In Progress,,,,14 BROOKLYN,3050800054,BROOKLYN,994811,176392,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65082566356036,-73.96194033196448,"{'longitude': '-73.96194033196448', 'latitude': '40.65082566356036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45054997,2019-12-01T01:45:19.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11221,651 MADISON STREET,MADISON STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,BROOKLYN,MADISON STREET,,In Progress,,,,03 BROOKLYN,3016410055,BROOKLYN,1003345,189563,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68696281874314,-73.93114825601698,"{'longitude': '-73.93114825601698', 'latitude': '40.68696281874314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Smoking Smoking Violation
45053492,2019-12-01T01:44:59.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,2980 PARK AVENUE,PARK AVENUE,EAST  153 STREET,EAST  155 STREET,EAST  153 STREET,EAST  155 STREET,,BRONX,PARK AVENUE,,In Progress,,,,01 BRONX,2024417501,BRONX,1005745,238299,PHONE,Unspecified,BRONX,,,,,,,,40.82072518171122,-73.92233866971165,"{'longitude': '-73.92233866971165', 'latitude': '40.82072518171122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45050655,2019-12-01T01:44:54.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10454,350 EAST  143 STREET,EAST  143 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,,BRONX,EAST  143 STREET,,In Progress,,,,01 BRONX,2023040001,BRONX,1005803,235447,PHONE,Unspecified,BRONX,,,,,,,,40.812897103451725,-73.92213827515442,"{'longitude': '-73.92213827515442', 'latitude': '40.812897103451725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45053692,2019-12-01T01:44:34.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1552 WEST TENTH STREET,WEST TENTH STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,,BROOKLYN,WEST   10 STREET,,In Progress,,,,11 BROOKLYN,3065960028,BROOKLYN,988770,161110,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60888494388599,-73.98372108515628,"{'longitude': '-73.98372108515628', 'latitude': '40.60888494388599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45053638,2019-12-01T01:44:33.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,LOTT STREET,LOTT STREET,LOTT STREET,SNYDER AVENUE,LOTT STREET,SNYDER AVENUE,,,,,In Progress,,,,17 BROOKLYN,,BROOKLYN,996991,175626,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64872029197937,-73.95408550937447,"{'longitude': '-73.95408550937447', 'latitude': '40.64872029197937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Street/Sidewalk Loud Music/Party
45049065,2019-12-01T01:43:51.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11206,23 NOSTRAND AVENUE,NOSTRAND AVENUE,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,,BROOKLYN,NOSTRAND AVENUE,,In Progress,,,,03 BROOKLYN,3017190001,BROOKLYN,997187,194066,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.699333653578165,-73.95334379445251,"{'longitude': '-73.95334379445251', 'latitude': '40.699333653578165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Talking
45053003,2019-12-01T01:43:37.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,205 EAST  112 STREET,EAST  112 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,,NEW YORK,EAST  112 STREET,,In Progress,,,,11 MANHATTAN,1016620001,MANHATTAN,1000402,229042,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79532866856536,-73.94166516884654,"{'longitude': '-73.94166516884654', 'latitude': '40.79532866856536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45050338,2019-12-01T01:43:34.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,603 WEST  140 STREET,WEST  140 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,,NEW YORK,WEST  140 STREET,,In Progress,,,,09 MANHATTAN,1020880027,MANHATTAN,997208,239285,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82344812097671,-73.95318089727137,"{'longitude': '-73.95318089727137', 'latitude': '40.82344812097671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45049578,2019-12-01T01:43:32.000,,DOT,Department of Transportation,Street Condition,Pothole,,11237,DE KALB AVENUE,DE KALB AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,,,BLOCKFACE,BROOKLYN,,,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2019-12-01T01:43:32.000,04 BROOKLYN,,BROOKLYN,1005570,194447,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.7003631832377,-73.92311001437167,"{'longitude': '-73.92311001437167', 'latitude': '40.7003631832377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Street Condition Pothole The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.
45052849,2019-12-01T01:42:46.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,151 RIVINGTON STREET,RIVINGTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,,NEW YORK,RIVINGTON STREET,,In Progress,,,,03 MANHATTAN,1003480015,MANHATTAN,988229,201318,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71924723651836,-73.98564578325737,"{'longitude': '-73.98564578325737', 'latitude': '40.71924723651836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party
45052150,2019-12-01T01:42:25.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,332 RUTLAND ROAD,RUTLAND ROAD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,BROOKLYN,RUTLAND ROAD,,In Progress,,,,09 BROOKLYN,3048090015,BROOKLYN,998250,179538,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.659455975066265,-73.9495403560419,"{'longitude': '-73.9495403560419', 'latitude': '40.659455975066265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45050285,2019-12-01T01:42:10.000,,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,,10036,8 AVENUE,8 AVENUE,8 AVENUE,WEST   43 STREET,8 AVENUE,WEST   43 STREET,,,,,In Progress,,,,04 MANHATTAN,,MANHATTAN,987215,215403,PHONE,Unspecified,MANHATTAN,,,"8 AVENUE AND WEST   43 STREET, MANHATTAN, NY, 10036",,,,,40.75790746711998,-73.98929757361397,"{'longitude': '-73.98929757361397', 'latitude': '40.75790746711998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Lost Property Bag/Wallet
45050550,2019-12-01T01:42:05.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,738 ST JOHNS PLACE,ST JOHNS PLACE,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,,BROOKLYN,ST JOHNS PLACE,,In Progress,,,,08 BROOKLYN,3012530017,BROOKLYN,997054,184042,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67182026338182,-73.95384249656057,"{'longitude': '-73.95384249656057', 'latitude': '40.67182026338182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45051344,2019-12-01T01:41:11.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,,NEW YORK,SHERMAN AVENUE,,In Progress,,,,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86476431663921,-73.92276447154296,"{'longitude': '-73.92276447154296', 'latitude': '40.86476431663921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45051302,2019-12-01T01:40:33.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11694,180 BEACH  117 STREET,BEACH  117 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,FAR ROCKAWAY,BEACH  117 STREET,,In Progress,,,,14 QUEENS,4162260074,QUEENS,1029314,150248,ONLINE,Unspecified,QUEENS,,,,,,,,40.57895755424285,-73.83777329170152,"{'longitude': '-73.83777329170152', 'latitude': '40.57895755424285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45051338,2019-12-01T01:39:57.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10466,1170 229 DRIVE SOUTH,229 DRIVE SOUTH,BEND,EAST  229 STREET,BEND,EAST  229 STREET,,BRONX,229 DRIVE SOUTH,,In Progress,,,,12 BRONX,2049050001,BRONX,1027100,261849,PHONE,Unspecified,BRONX,,,,,,,,40.88528504760014,-73.84503275492885,"{'longitude': '-73.84503275492885', 'latitude': '40.88528504760014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45053691,2019-12-01T01:39:14.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11434,129-12 GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,129 AVENUE,130 AVENUE,129 AVENUE,130 AVENUE,,JAMAICA,GUY R BREWER BOULEVARD,,In Progress,,,,12 QUEENS,4122760063,QUEENS,1045684,186046,PHONE,Unspecified,QUEENS,,,,,,,,40.67711687703358,-73.77851701308752,"{'longitude': '-73.77851701308752', 'latitude': '40.67711687703358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access
45050615,2019-12-01T01:38:28.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11691,563 GRASSMERE TERRACE,GRASSMERE TERRACE,AZTEC PLACE,BROOKHAVEN AVENUE,AZTEC PLACE,BROOKHAVEN AVENUE,,FAR ROCKAWAY,GRASSMERE TERRACE,,In Progress,,,,14 QUEENS,4157640039,QUEENS,1051049,157888,PHONE,Unspecified,QUEENS,,,,,,,,40.59979061979396,-73.75945387613969,"{'longitude': '-73.75945387613969', 'latitude': '40.59979061979396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access
45052119,2019-12-01T01:38:12.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1422 DEKALB AVENUE,DEKALB AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,,BROOKLYN,DEKALB AVENUE,,In Progress,,,,04 BROOKLYN,3032460015,BROOKLYN,1005545,194409,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7002589423578,-73.92320029628164,"{'longitude': '-73.92320029628164', 'latitude': '40.7002589423578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45054412,2019-12-01T01:37:34.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11218,525 OCEAN PARKWAY,OCEAN PARKWAY,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,,BROOKLYN,OCEAN PARKWAY,,In Progress,,,,12 BROOKLYN,3054000091,BROOKLYN,991860,170761,PHONE,Unspecified,BROOKLYN,,,,,,,,40.635372807521335,-73.97258147895134,"{'longitude': '-73.97258147895134', 'latitude': '40.635372807521335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45054962,2019-12-01T01:36:21.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11221,651 MADISON STREET,MADISON STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,BROOKLYN,MADISON STREET,,In Progress,,,,03 BROOKLYN,3016410055,BROOKLYN,1003345,189563,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68696281874314,-73.93114825601698,"{'longitude': '-73.93114825601698', 'latitude': '40.68696281874314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Smoking Smoking Violation
45049638,2019-12-01T01:36:06.000,2019-12-01T01:54:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10036,697 10 AVENUE,10 AVENUE,WEST   47 STREET,WEST   48 STREET,WEST   47 STREET,WEST   48 STREET,,NEW YORK,10 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T06:54:13.000,04 MANHATTAN,1010760033,MANHATTAN,986227,217343,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76323254555368,-73.99286327534446,"{'longitude': '-73.99286327534446', 'latitude': '40.76323254555368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party The Police Department responded to the complaint and determined that police action was not necessary
45050733,2019-12-01T01:36:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,510 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  148 STREET,,In Progress,,,,09 MANHATTAN,1020790041,MANHATTAN,998969,240726,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82740049650211,-73.94681499332788,"{'longitude': '-73.94681499332788', 'latitude': '40.82740049650211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45054262,2019-12-01T01:35:33.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,1944 UNIONPORT ROAD,UNIONPORT ROAD,SAGAMORE STREET,BEND,SAGAMORE STREET,BEND,,BRONX,UNIONPORT ROAD,,In Progress,,,,11 BRONX,2042560003,BRONX,1020522,248895,PHONE,Unspecified,BRONX,,,,,,,,40.84975978935839,-73.86889220514804,"{'longitude': '-73.86889220514804', 'latitude': '40.84975978935839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45052237,2019-12-01T01:35:01.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,623 WILSON AVENUE,WILSON AVENUE,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,,BROOKLYN,WILSON AVENUE,,In Progress,,,,04 BROOKLYN,3034300001,BROOKLYN,1010139,190625,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68986049828784,-73.90664674430141,"{'longitude': '-73.90664674430141', 'latitude': '40.68986049828784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45049061,2019-12-01T01:34:55.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,50 EAST  172 STREET,EAST  172 STREET,TOWNSEND AVENUE,WALTON AVENUE,TOWNSEND AVENUE,WALTON AVENUE,,BRONX,EAST  172 STREET,,In Progress,,,,04 BRONX,2028440050,BRONX,1007720,246017,MOBILE,Unspecified,BRONX,,,,,,,,40.841903839077396,-73.91517600632936,"{'longitude': '-73.91517600632936', 'latitude': '40.841903839077396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45049224,2019-12-01T01:33:59.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,11204,1729 67 STREET,67 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,,BROOKLYN,67 STREET,,In Progress,,,,11 BROOKLYN,3055600073,BROOKLYN,986181,164684,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61869577853208,-73.99304442374901,"{'longitude': '-73.99304442374901', 'latitude': '40.61869577853208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45050499,2019-12-01T01:33:40.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11207,581 NEW JERSEY AVENUE,NEW JERSEY AVENUE,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,,BROOKLYN,NEW JERSEY AVENUE,,In Progress,,,,05 BROOKLYN,3038070001,BROOKLYN,1013904,181634,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66517043957043,-73.89311008843933,"{'longitude': '-73.89311008843933', 'latitude': '40.66517043957043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party
45051454,2019-12-01T01:33:37.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,110 MT HOPE PLACE,MT HOPE PLACE,MORRIS AVENUE,GRAND CONCOURSE,MORRIS AVENUE,GRAND CONCOURSE,,BRONX,MT HOPE PLACE,,In Progress,,,,05 BRONX,2028050012,BRONX,1009726,248518,MOBILE,Unspecified,BRONX,,,,,,,,40.84876278642966,-73.90791653379068,"{'longitude': '-73.90791653379068', 'latitude': '40.84876278642966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45051372,2019-12-01T01:33:03.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11368,45-18 104 STREET,104 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,,CORONA,104 STREET,,In Progress,,,,04 QUEENS,4019800035,QUEENS,1023000,211399,PHONE,Unspecified,QUEENS,,,,,,,,40.74683309768847,-73.860151683487,"{'longitude': '-73.860151683487', 'latitude': '40.74683309768847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party
